1;0;7;7;7;7;6;4;172.825.204;76.289.701;17.212.219;1.201.699;0.012138;0;0;0;0.512196;0.142626;1;1
1;1;31;31;29;28;25;15;45.711.634;21.604.391;3.893.095;0.575022;0.023916;0.00104;0;0;0.488219;0.110221;0;1
1;1;24;24;23;21;19;15;96.599.355;36.501.107;10.878.852;1.407.478;0.005772;0.003848;0;0;0.527487;0.105825;0;0
1;1;18;18;18;17;15;9;72.630.707;25.142.031;10.053.525;1.824.551;0.26608;0.019519;0;0;0.553314;0.093488;0;1
1;1;14;14;14;14;12;9;125.731.993;48.659.028;16.775.043;1.694.859;0.00595;0.00595;0.00595;0.00595;0.55084;0.111073;1;0
1;1;101;87;73;60;42;24;145.799.804;15.768.882;6.647.874;0.372636;0.004039;0;0;0;0.568974;0.064631;0;1
1;1;19;19;15;15;15;11;3.332.213;0.302928;0.054801;0;0;0;0;0;0.519713;0.118736;1;1
1;1;61;60;58;57;54;42;32.028.807;12.793.278;3.658.368;0.327146;0.023592;0.020447;0.014155;0.006291;0.575902;0.102233;0;0
1;1;56;55;54;51;46;31;4.115.413;19.139.912;8.664.596;0.819687;0.004631;0;0;0;0.487138;0.120406;0;1
1;1;51;50;48;42;37;22;110.644.051;54.594.325;12.291.867;1.497.559;0.100604;0.027786;0.003833;0.003833;0.530484;0.10252;1;1
1;1;73;71;71;70;70;65;44.343.736;29.424.664;6.624.892;0.811588;0.056873;0;0;0;0.534769;0.079929;0;0
1;1;66;65;65;64;63;53;11.103.445;4.009.015;0.397164;0.129273;0.076318;0.052955;0.035823;0.01869;0.543196;0.096565;0;1
1;1;17;16;16;16;12;10;54.483.137;1.479.985;3.203.629;0.155942;0.01462;0.003899;0;0;0.522769;0.081869;1;0
1;1;56;55;55;51;47;36;36.371.217;10.641.034;2.563.113;0.15848;0.016762;0;0;0;0.525089;0.057906;0;1
1;1;66;62;61;61;57;44;42.595.095;20.475.159;2.783.822;113.136;0.498044;0.215204;0;0;0.527952;0.086082;0;0
1;1;70;64;61;54;51;34;29.073.507;9.481.386;4.487.734;1.196.221;0.172195;0.051811;0.006095;0.001524;0.489025;0.091431;0;1
1;1;43;42;42;40;39;34;21.612.661;9.669.272;0.903438;0.274757;0.128841;0.082272;0.066749;0.058987;0.541183;0.099347;0;1
1;1;39;39;36;35;30;27;66.289.899;18.410.266;929.063;164.061;0.118617;0.012324;0.010783;0.003081;0.502645;0.09551;0;0
1;1;25;24;24;22;21;15;51.246.256;23.520.502;5.945.784;0.523714;0;0;0;0;0.517687;0.149189;0;0
1;1;19;18;17;14;13;8;47.000.422;28.290.417;12.426.334;1.600.509;0.086458;0;0;0;0.532509;0.086458;1;0
1;1;34;34;28;22;17;9;80.102.809;35.595.044;7.515.836;0.929973;0.25993;0.216609;0.184839;0.003851;0.515703;0.095308;0;1
1;1;95;83;81;73;62;42;40.186.635;17.350.155;10.183.585;3.318.716;1.325.939;0.411552;0.034038;0.004642;0.478644;0.092831;0;1
1;1;17;17;17;17;17;10;22.690.652;6.918.374;1.165.543;0.062406;0.013441;0.005761;0.005761;0.0048;0.499478;0.097929;0;0
1;1;54;54;54;53;51;41;14.512.332;7.266.234;0.597904;0.018588;0;0;0;0;0.491181;0.116173;0;1
1;1;60;56;46;37;29;19;247.798.988;55.343.818;32.199.603;11.184.719;3.642.385;1.822.757;1.132.445;0.313873;0.489107;0.077165;0;1
1;1;34;33;27;21;16;9;13.273.712;4.294.346;1.511.429;0.446046;0.192774;0.107666;0.003076;0;0.574559;0.086133;0;1
1;1;52;51;51;50;48;34;22.951.977;10.029.318;4.423.472;0.513135;0.054096;0.023184;0;0;0.497064;0.100463;0;0
1;1;22;20;16;13;10;7;8.769.468;36.084.155;15.664.896;1.653.017;0;0;0;0;0.524302;0.086838;1;1
1;1;35;35;34;30;27;21;20.224.045;10.671.793;0.937143;0.083337;0;0;0;0;0.528512;0.100633;0;1
1;1;11;11;9;9;8;5;13.935.559;6.857.066;2.138.412;1.027.176;0.675558;0.435678;0.333166;0.041005;0.523698;0.108663;0;1
1;1;15;14;14;14;13;8;24.963.152;1.112.323;0.202241;0;0;0;0;0;0.518514;0.097993;0;1
1;1;35;34;33;31;23;14;64.555.398;32.798.346;12.322.802;469.705;2.101.132;10.735;0.324978;0.126868;0.568962;0.089784;1;0
1;1;79;74;69;64;57;37;3.173.432;3.922.031;1.132.117;0.051806;0;0;0;0;0.490258;0.111231;0;1
1;1;63;62;62;58;53;42;4.229.046;19.897.005;10.561.198;2.730.872;0.40339;0.085245;0;0;0.468996;0.097422;0;1
1;1;11;11;11;11;10;9;78.775.093;45.688.227;1.721.856;0.512342;0.008165;0;0;0;0.540203;0.082669;1;0
1;1;45;40;34;30;19;12;123.298.724;39.026.421;20.514.816;7.394.719;4.346.491;1.503.958;1.030.547;0.474445;0.528052;0.112668;1;1
1;1;29;29;27;25;21;18;9.097.488;49.911.174;23.987.895;4.047.519;0.751442;0.158978;0.014812;0.006912;0.487065;0.115531;0;0
1;1;58;57;56;56;54;43;5.280.355;31.473.528;5.661.383;0.31165;0.017227;0;0;0;0.491265;0.076738;0;1
1;1;24;24;22;22;19;15;89.107.549;60.484.696;20.952.812;1.666.182;0.073661;0;0;0;0.505949;0.084035;1;0
1;1;49;48;48;47;45;39;30.842.267;13.341.782;3.718.794;0.395917;0.036135;0;0;0;0.514957;0.102122;0;0
1;1;11;10;10;6;5;5;10.472.803;31.381.846;7.475.142;0.373965;0.029167;0;0;0;0.563954;0.126044;1;1
1;1;42;41;40;37;34;22;29.989.661;11.839.058;1.112.416;0;0;0;0;0;0.511867;0.139838;0;1
1;1;41;41;39;37;36;28;9.874.715;1.126.417;0.173295;0;0;0;0;0;0.488187;0.13616;0;1
1;1;19;19;16;14;10;6;12.184.865;33.550.112;9.142.322;0.710916;0;0;0;0;0.52921;0.102545;0;1
1;1;13;13;13;12;12;8;71.506.916;32.943.502;6.383.264;0.586822;0.013579;0.00388;0.00388;0.00388;0.488096;0.106695;1;0
1;1;13;12;11;9;5;4;147.830.416;39.516.965;15.784.663;1.349.072;0.026878;0;0;0;0.534103;0.135424;0;1
1;1;42;42;41;40;39;32;14.580.941;5.638.233;0.736568;0.004652;0;0;0;0;0.496263;0.105445;0;0
1;1;47;39;33;23;17;10;80.308.142;33.759.494;1.962.536;16.094.403;12.540.772;9.182.962;5.228.413;3.086.753;0.48357;0.098941;1;1
1;0;1;1;1;1;1;1;33.439.499;11.918.998;1.360.702;0.044063;0;0;0;0;0.544443;0.139532;0;0
1;1;19;19;18;15;12;7;39.835.403;6.067.515;1.371.151;0.186842;0.025302;0.003893;0.003893;0.003893;0.556415;0.111911;1;1
1;1;47;47;45;42;39;27;12.528.883;4.043.778;0.309542;0.021243;0;0;0;0;0.537362;0.121389;0;1
1;1;36;36;35;33;27;19;49.718.087;2.447.149;12.510.102;1.281.612;0.079621;0.037412;0.003837;0.003837;0.478831;0.099766;0;0
1;1;26;25;25;25;25;17;6.380.293;1.676.361;0.02454;0;0;0;0;0;0.5496;0.092023;1;0
1;1;53;52;52;52;51;39;75.983.475;39.166.644;1.595.505;1.287.803;0.093432;0;0;0;0.554139;0.118347;0;0
1;1;49;39;31;23;16;11;14.932.625;5.025.123;25.135.818;10.571.634;4.894.521;250.797;1.403.973;0.337729;0.493849;0.090809;1;1
1;1;60;58;56;54;49;37;17.133.907;7.879.344;3.486.667;0.126563;0.003087;0;0;0;0.534607;0.086434;0;1
1;1;5;5;5;4;4;4;34.651.807;19.531.708;694.306;0.076804;0;0;0;0;0.553294;0.072708;0;0
1;1;41;41;40;40;38;35;6.090.116;0.834492;0.02746;0;0;0;0;0;0.506881;0.091535;1;0
1;1;43;43;43;41;39;22;47.749.076;2.663.222;4.384.047;0.436208;0;0;0;0;0.508396;0.117682;0;0
1;1;9;9;8;7;7;4;145.891.998;17.009.009;740.022;0.954294;0.001045;0;0;0;0.532231;0.093025;1;1
1;1;76;76;74;69;61;41;56.752.722;24.995.829;1.018.401;221.651;0.183793;0.03613;0;0;0.569042;0.12567;0;0
1;1;12;11;11;10;9;8;87.874.152;15.996.503;6.456.335;1.240.172;0.007041;0.001006;0;0;0.523721;0.114663;0;1
1;1;10;10;10;8;7;4;67.106.941;17.441.967;4.890.571;0.287858;0.004012;0;0;0;0.563733;0.079236;1;1
1;0;52;48;46;41;36;29;6.922.057;3.188.813;1.502.631;1.039.086;0.866424;0;0;0;0.539103;0.105775;1;1
1;1;37;36;36;36;34;25;37.667.153;16.675.068;4.589.004;1.119.578;0.113855;0;0;0;0.550092;0.113855;0;0
1;1;28;24;23;20;17;12;3.600.019;2.599.053;0.738518;0.023397;0.004069;0.001017;0.001017;0.001017;0.482327;0.090535;0;1
0;1;16;15;15;14;12;9;1.585.571;0.064843;0.004632;0;0;0;0;0;0.492522;0.125055;1;0
1;0;51;50;49;49;47;32;13.388.122;302.962;0.64097;0.112208;0;0;0;0;0.497224;0.112208;0;0
1;1;89;84;79;72;70;58;30.126.314;15.659.642;7.739.052;0.494274;0.082379;0.05797;0;0;0.504351;0.08543;0;1
1;1;69;65;63;56;51;39;30.935.658;1.360.911;4.443.728;0.720148;0.042994;0.006142;0;0;0.563634;0.102878;0;1
1;1;114;110;93;76;51;27;189.370.482;27.807.442;13.990.668;0.891073;0.008232;0;0;0;0.577045;0.131706;1;1
1;1;47;46;44;44;43;37;13.799.567;4.805.384;0.400321;0;0;0;0;0;0.53021;0.111967;0;1
1;1;16;15;14;13;11;9;468.325;21.635.597;2.999.985;0.506774;0.124958;0.046611;0.000992;0.000992;0.57876;0.101157;1;0
1;1;61;60;60;57;53;38;42.261.483;18.022.128;8.845.998;0.588095;0.098272;0.003071;0;0;0.515133;0.075239;0;1
1;1;63;63;61;59;55;48;13.198.181;5.947.414;1.164.862;0.10156;0.020004;0.006155;0.003078;0;0.507123;0.090788;0;1
1;1;28;27;27;24;22;19;1.075.534;0.004577;0;0;0;0;0;0;0.525351;0.109842;0;1
1;1;13;13;13;12;12;11;65.162.116;25.772.514;3.709.344;0.322866;0.002063;0;0;0;0.554298;0.096963;1;1
1;1;37;36;35;34;32;23;14.909.042;6.025.305;0.471824;0.056497;0;0;0;0;0.502927;0.116047;0;0
1;1;62;61;61;61;61;55;16.975.008;10.315.228;1.279.254;0.045961;0;0;0;0;0.535399;0.09039;0;1
1;1;15;15;15;14;11;6;82.703.077;20.592.142;4.563.607;0.312338;0.003856;0.003856;0.003856;0.003856;0.53348;0.095437;1;0
1;1;15;15;15;15;12;10;55.831.567;8.713.496;2.060.281;0.08491;0.00488;0.00488;0.00488;0.00488;0.492876;0.121997;1;0
1;1;59;58;56;56;54;44;25.765.382;8.620.228;1.097.511;0.099913;0.081468;0.041503;0.03228;0.03228;0.484986;0.136805;0;1
1;0;8;8;8;6;6;5;10.790.814;5.303.667;0.060822;0.001014;0;0;0;0;0.515916;0.107452;0;1
1;1;10;10;10;10;9;7;132.596.385;6.274.036;26.938.458;5.086.118;0.644187;0.098006;0;0;0.483907;0.11332;1;0
1;1;40;39;39;34;32;21;34.151.123;13.867.574;2.267.345;0.012256;0;0;0;0;0.534825;0.107239;0;0
1;1;47;45;41;39;37;30;88.802.964;49.013.816;25.011.965;6.607.696;1.177.948;0.074593;0.001554;0;0.53816;0.113444;0;0
1;1;95;88;76;63;40;28;32.458.572;18.340.442;10.645.895;6.215.227;4.342.117;2.188.768;1.460.568;0.613605;0.506312;0.108345;0;1
1;1;18;18;18;17;13;11;61.851.845;9.463.816;1.593.744;0.053433;0;0;0;0;0.567306;0.098646;1;0
1;1;64;62;59;57;54;38;34.562.647;14.824.904;2.466.818;0.45433;0.011198;0;0;0;0.56334;0.089586;0;1
1;1;34;33;32;29;24;18;10.754.434;3.826.111;0.088766;0;0;0;0;0;0.548753;0.10254;0;1
1;1;30;29;23;19;14;7;18.058.726;25.138.462;10.724.709;0.523459;0;0;0;0;0.537236;0.109657;0;1
1;1;33;33;32;30;26;17;3.889.365;0.928398;0.073505;0;0;0;0;0;0.508808;0.111855;0;1
1;1;16;16;16;16;14;11;15.996.582;6.311.696;0.860597;0.09064;0.003899;0.003899;0.003899;0.003899;0.526985;0.124752;0;0
1;1;87;82;80;77;72;46;30.017.629;6.742.002;2.193.125;0.26175;0;0;0;0;0.516769;0.100673;0;0
1;1;17;17;15;13;10;4;18.929.229;6.081.112;1.572.806;0.175766;0.007071;0;0;0;0.56814;0.091924;0;0
1;1;24;24;20;18;18;17;24.694.044;527.285;1.311.188;0.095217;0;0;0;0;0.533387;0.138924;0;1
1;1;55;53;51;46;43;34;23.318.174;3.723.004;1.814.051;0.031116;0;0;0;0;0.539597;0.108905;0;1
1;1;11;11;10;9;8;5;146.106.067;54.693.471;40.271.896;25.905.498;16.272.041;8.451.243;1.917.904;0.61001;0.478737;0.085831;0;1
1;1;47;45;45;42;36;26;285.045;7.675.472;1.572.641;0.081556;0;0;0;0;0.512511;0.135413;0;1
1;1;43;43;42;40;37;30;11.866.733;2.805.312;0.631619;0;0;0;0;0;0.531574;0.120162;0;0
1;1;67;66;66;64;61;55;5.107.008;25.920.766;15.032.962;4.437.834;0.165425;0.003181;0.001591;0;0.498413;0.082712;0;1
1;1;30;30;30;28;24;17;12.644.209;265.183;0.19517;0.055763;0;0;0;0;0.524292;0.100683;0;0
1;1;47;46;46;44;43;33;46.580.741;22.864.096;4.016.728;0.564756;0.128424;0.075817;0.060344;0.05106;0.517175;0.095931;0;0
1;1;19;18;12;10;10;7;142.255.388;22.516.716;10.064.476;1.830.277;0.457057;0.218281;0.143471;0.106578;0.555026;0.111702;1;1
1;1;21;21;21;18;14;10;38.140.539;21.298.893;9.885.579;1.396.699;0.133067;0.025395;0;0;0.567239;0.097515;1;0
1;1;79;79;75;72;67;44;26.921.892;9.965.169;2.359.398;0.396069;0.044867;0.006189;0;0;0.53427;0.123772;0;1
1;1;19;19;19;18;15;9;13.115.054;5.845.388;0.15433;0.050435;0;0;0;0;0.484477;0.109948;0;0
1;1;37;37;31;27;22;17;81.293.263;23.867.017;8.286.166;1.092.569;0.10313;0.041865;0.021443;0.011232;0.558357;0.108236;0;1
1;1;64;64;63;63;60;42;37.149.264;17.395.094;8.665.897;1.369.437;0.103441;0.003088;0;0;0.512465;0.111161;0;0
1;1;3;3;3;3;3;3;9.923.397;8.685.988;2.046.803;0.027372;0;0;0;0;0.503853;0.127735;1;0
1;1;12;12;12;11;10;7;18.033.631;3.298.859;1.106.733;0.147435;0.00194;0.00194;0.00194;0.00194;0.495386;0.076627;1;1
1;1;14;13;13;12;10;7;55.860.065;1.608.889;3.260.012;0.146944;0;0;0;0;0.523373;0.091475;0;0
1;1;49;48;45;40;37;26;26.347.993;13.666.809;2.556.415;0.192468;0;0;0;0;0.557765;0.113308;0;1
1;1;41;40;40;38;36;25;2.347.095;7.033.986;1.669.545;0.062342;0.001521;0;0;0;0.541021;0.127725;0;0
1;1;14;14;14;14;11;8;39.998.599;26.133.902;6.321.156;0.131927;0;0;0;0;0.553831;0.083485;0;1
1;0;13;13;13;12;11;6;31.004.416;14.292.234;0.994879;0.047469;0;0;0;0;0.549666;0.133508;0;0
1;1;16;16;16;16;13;10;65.345.655;29.050.949;14.034.021;1.800.817;0.257115;0;0;0;0.480905;0.102239;0;1
1;1;73;70;69;69;65;55;2.993.865;10.345.269;3.431.496;0.273904;0;0;0;0;0.477019;0.080017;0;1
1;0;7;7;7;7;6;4;67.629.085;46.181.245;7.135.179;0.218568;0.032231;0;0;0;0.56638;0.111802;0;0
1;1;66;64;59;54;48;38;28.776.051;13.842.765;3.151.944;0.400789;0.060584;0;0;0;0.534948;0.091653;0;1
1;0;60;57;57;54;53;34;11.452.905;3.467.365;0.11356;0;0;0;0;0;0.52301;0.102961;0;1
1;1;37;35;30;19;17;10;24.503.211;10.713.234;2.160.861;0.358074;0.195595;0.061059;0.008279;0.00207;0.531819;0.109699;1;1
1;1;12;12;12;11;10;7;19.976.287;3.580.179;0.841486;0.120507;0;0;0;0;0.543085;0.081368;0;0
1;1;73;70;61;51;40;24;286.341.351;49.691.422;27.729.469;5.687.412;1.987.205;0.517598;0.05443;0.007189;0.530448;0.11913;0;1
1;1;50;49;49;45;42;33;39.548.732;17.201.994;4.616.793;1.279.448;0.120493;0;0;0;0.499335;0.101468;0;0
1;1;68;63;63;62;59;43;13.976.167;4.694.983;0.665307;0.154502;0.044144;0.00473;0.001577;0;0.529988;0.115089;0;1
1;1;24;22;19;17;15;8;198.533.347;37.607.844;16.580.961;1.662.264;0.120984;0.026434;0;0;0.487285;0.095567;1;1
1;1;64;63;60;57;54;46;8.482.082;3.428.348;1.467.007;0.356753;0.14878;0.059192;0.035195;0;0.513141;0.121584;0;1
1;1;46;46;46;46;44;30;34.941.411;1.905.047;3.484.501;0.516222;0.071525;0;0;0;0.512276;0.104177;0;0
1;1;89;82;76;72;56;37;54.290.978;24.805.279;15.273.359;6.152.664;2.523.848;0.877382;0.14283;0.059643;0.511842;0.113008;0;1
1;1;60;55;48;35;24;17;65.725.257;30.540.841;8.442.675;0.196002;0.012511;0;0;0;0.516642;0.094873;0;1
1;0;93;92;92;92;79;55;19.010.348;5.390.854;0.944886;0.028159;0.001564;0;0;0;0.573597;0.092298;0;1
1;1;42;35;30;23;17;9;168.777.787;54.775.579;18.557.908;2.459.469;0.19631;0.097646;0.037635;0.033566;0.535815;0.097646;1;1
1;1;43;43;43;42;35;27;18.779.656;8.466.755;1.441.869;0.113751;0;0;0;0;0.551409;0.102991;0;0
1;1;38;38;38;37;36;25;20.353.961;3.262.627;0.857701;0;0;0;0;0;0.537429;0.123839;0;0
1;1;74;73;73;66;62;41;51.112.703;13.356.251;3.772.144;0.255739;0;0;0;0;0.547192;0.082202;0;0
1;1;4;4;4;4;4;3;76.635.253;36.246.959;9.332.797;0.668993;0.027081;0;0;0;0.47722;0.12437;1;0
1;1;73;67;64;59;51;37;32.804.211;12.143.579;5.871.082;0.726225;0.212965;0.02145;0.019918;0.016853;0.517979;0.094991;0;1
1;1;45;45;42;37;35;27;3.332.654;13.394.355;2.895.828;0.31563;0.006129;0;0;0;0.512577;0.104189;0;1
1;1;9;9;9;8;6;6;214.155.464;31.265.109;14.763.404;1.748.431;0.006078;0;0;0;0.480691;0.105352;0;0
1;1;23;23;22;20;17;14;7.982.307;3.447.823;0;0;0;0;0;0;0.562744;0.116428;0;1
1;1;17;17;14;14;10;9;40.096.656;22.946.881;4.927.334;0.25917;0.014514;0;0;0;0.537899;0.094338;1;0
1;1;37;37;37;36;34;28;52.567.692;24.539.326;48.042;0.083551;0;0;0;0;0.521429;0.12378;0;0
1;1;49;45;43;42;38;34;128.096.941;81.061.108;47.879.553;11.474.921;1.442.954;0.135826;0.011186;0.001598;0.516496;0.099073;0;1
1;1;49;49;49;46;33;24;110.505.328;36.711.632;11.784.233;2.122.308;0.41648;0.044002;0;0;0.49997;0.09312;1;1
1;1;17;16;16;14;12;9;75.438.535;203.525;5.237.412;0.206817;0.003884;0.000971;0.000971;0.000971;0.544614;0.089329;1;1
1;1;81;78;74;66;60;39;26.819.742;11.903.282;1.970.273;0.371255;0.024648;0;0;0;0.501801;0.115536;0;1
1;1;11;11;10;9;8;7;44.440.233;7.945.495;1.235.718;0.087179;0.001014;0;0;0;0.507466;0.085152;0;0
1;1;16;16;15;14;14;11;4.873.041;0.043887;0;0;0;0;0;0;0.538647;0.109718;1;0
1;1;80;75;69;62;57;40;32.993.047;9.871.923;2.518.051;0.597789;0.195696;0.140656;0.10855;0.082559;0.519216;0.099377;0;1
1;1;47;47;46;46;36;31;19.975.663;9.419.231;2.234.394;0.10618;0.006155;0;0;0;0.566063;0.086175;0;0
1;1;5;5;5;5;4;2;8.395.543;12.215.938;3.585.707;0.333531;0.028386;0.00811;0;0;0.474454;0.127735;1;0
1;1;59;56;53;49;46;36;15.255.822;6.582.832;1.274.297;0.160064;0;0;0;0;0.480213;0.138308;0;1
1;1;16;16;16;15;12;10;213.445.242;40.048.163;19.069.685;2.602.162;0.387233;0.006082;0;0;0.475218;0.115562;0;1
